agencykey|employeeskey|commercialkey|customerskey|productcategorykey|productkey|orderdatekey|requireddatekey|shippeddatekey|statuskey|ordernumber|orderlinenumber|quantityordered|priceeach|amount|numberofitems
1679091C5A880FAF6FB5E6087EB1B2DC|7A6A74CBE87BC60030A4BD041DD47B78|7A6A74CBE87BC60030A4BD041DD47B78|C6E33AA514C94AEC0CEAFAC31BFEAB3C|F9ECED7271ACE37EAE7270210B2BAC2A|E11D762E4F4DCF1D6D89B3BB4A2453C0|2020-11-04|2020-11-14|2020-11-09|747CF5C8587184B9E489FF897D97C20D|10169|13|35|126.52|4428.20|1
1679091C5A880FAF6FB5E6087EB1B2DC|7A6A74CBE87BC60030A4BD041DD47B78|7A6A74CBE87BC60030A4BD041DD47B78|743C0C21889500E13A6B97FC680E637A|BDD4286459900F7788990A266EAF5E28|18DE6E730DDA6C3DCF5D7605A56D6469|2020-04-29|2020-05-08|2020-05-01|747CF5C8587184B9E489FF897D97C20D|10120|9|29|71.73|2080.17|1
1679091C5A880FAF6FB5E6087EB1B2DC|7A6A74CBE87BC60030A4BD041DD47B78|7A6A74CBE87BC60030A4BD041DD47B78|4A664586A659CAF9B5E18A79CB3476B2|ADD43E19C8A3933DB4E494C5ADA4387C|A8ED5F324CFC80FB6954506AA67BA0AB|2021-07-19|2021-07-27|2021-07-24|747CF5C8587184B9E489FF897D97C20D|10270|6|28|135.30|3788.40|1
E4DA3B7FBBCE2345D7772B0674A318D5|4462BF0DDBE0D0DA40E1E828EBEBEB11|4462BF0DDBE0D0DA40E1E828EBEBEB11|394786D791C4C4C8B0E1B0AB164502E5|ADD43E19C8A3933DB4E494C5ADA4387C|E165AF9A813FCB844CC7D6D8DD073700|2020-10-22|2020-10-31|2020-12-26|747CF5C8587184B9E489FF897D97C20D|10165|10|48|106.49|5111.52|1
ECCBC87E4B5CE2FE28308FD9F2A7BAF3|4671AEAF49C792689533B00664A5C3EF|4671AEAF49C792689533B00664A5C3EF|984F0AD25FE773422E98C61EF1B2FDEF|D39B79B3341F1B50B921D2C8F9CB9198|5EF177AC450CBECAE5A3908EEB349FE3|2021-10-15|2021-10-24|2021-10-20|747CF5C8587184B9E489FF897D97C20D|10308|11|47|37.09|1743.23|1
A87FF679A2F3E71D9181A67B7542122C|D1EE59E20AD01CEDC15F5118A7626099|D1EE59E20AD01CEDC15F5118A7626099|6F4D69D9E2F053B895796FF3D140BD77|F9ECED7271ACE37EAE7270210B2BAC2A|078CBE09F622739748CCC53D0B2BD402|2021-07-23|2021-08-02|2021-07-29|747CF5C8587184B9E489FF897D97C20D|10275|5|37|52.09|1927.33|1
ECCBC87E4B5CE2FE28308FD9F2A7BAF3|4671AEAF49C792689533B00664A5C3EF|4671AEAF49C792689533B00664A5C3EF|2A9A34567E142413194DFEB7E1CC5583|D39B79B3341F1B50B921D2C8F9CB9198|0C037BC6A2A493C71C3947DA6AC80708|2021-05-07|2021-05-14|9999-01-01|A149E85A44AEEC9140E92733D9ED694E|10248|2|23|83.02|1909.46|1
8F14E45FCEEA167A5A36DEDD4BEA2543|5CBDFD0DFA22A3FCA7266376887F549B|5CBDFD0DFA22A3FCA7266376887F549B|FBD0F018E06CC747B9084EBCA941A973|BDD4286459900F7788990A266EAF5E28|A32076CB1815580368C3992866B106FF|2020-11-14|2020-11-20|2020-11-18|747CF5C8587184B9E489FF897D97C20D|10186|2|22|60.29|1326.38|1
A87FF679A2F3E71D9181A67B7542122C|9701A1C165DD9420816BFEC5EDD6C2B1|9701A1C165DD9420816BFEC5EDD6C2B1|6F9C08CBF8465AB59DF7DAC2FB8E19F0|BDD4286459900F7788990A266EAF5E28|F538A00BE0DE5109AD437AAEF67BF59F|2020-02-17|2020-02-24|2020-02-21|747CF5C8587184B9E489FF897D97C20D|10106|15|48|43.70|2097.60|1
8F14E45FCEEA167A5A36DEDD4BEA2543|49B8B4F95F02E055801DA3B4F58E28B7|49B8B4F95F02E055801DA3B4F58E28B7|E4F9D08A7B9CF590FA6AE8DE8FBD8021|9029FF9E9C7721FA20D4E54A8E7CE473|716B7030B907803AC26042FCC0FB727C|2021-11-19|2021-11-28|9999-01-01|DC62632F03EEE6898D4D6FB982F8870A|10334|3|20|147.33|2946.60|1
8F14E45FCEEA167A5A36DEDD4BEA2543|5CBDFD0DFA22A3FCA7266376887F549B|5CBDFD0DFA22A3FCA7266376887F549B|B3682E3B828AC6A1A430B776AF51770A|D39B79B3341F1B50B921D2C8F9CB9198|5EF177AC450CBECAE5A3908EEB349FE3|2021-11-01|2021-11-09|2021-11-07|747CF5C8587184B9E489FF897D97C20D|10316|3|34|36.66|1246.44|1
C4CA4238A0B923820DCC509A6F75849B|0F2C9A93EEA6F38FABB3ACB1C31488C6|0F2C9A93EEA6F38FABB3ACB1C31488C6|48CD3034F39A7BD6BE747F92F1D08E42|9029FF9E9C7721FA20D4E54A8E7CE473|784CD0AC784A7F6F500CFC2081655CBA|2021-01-29|2021-02-08|2021-02-01|747CF5C8587184B9E489FF897D97C20D|10215|3|35|205.73|7200.55|1
8F14E45FCEEA167A5A36DEDD4BEA2543|5CBDFD0DFA22A3FCA7266376887F549B|5CBDFD0DFA22A3FCA7266376887F549B|1CDCC7107B3BA69B81FFB18AD3B32670|9029FF9E9C7721FA20D4E54A8E7CE473|A357389F9FAD58972043FAC432533E72|2020-11-06|2020-11-14|2020-11-09|747CF5C8587184B9E489FF897D97C20D|10175|9|33|119.67|3949.11|1
A87FF679A2F3E71D9181A67B7542122C|D1EE59E20AD01CEDC15F5118A7626099|D1EE59E20AD01CEDC15F5118A7626099|6F4D69D9E2F053B895796FF3D140BD77|D39B79B3341F1B50B921D2C8F9CB9198|0049EFFB32D77DFCEF6AAEE8856C9A32|2022-02-03|2022-02-10|2022-02-06|747CF5C8587184B9E489FF897D97C20D|10375|4|44|59.85|2633.40|1
C4CA4238A0B923820DCC509A6F75849B|A3FB4FBF9A6F9CF09166AA9C20CBC1AD|A3FB4FBF9A6F9CF09166AA9C20CBC1AD|2F1A7CF649C616E2C873505D9A532A44|D39B79B3341F1B50B921D2C8F9CB9198|F896A71A33C1E41143624762226023DC|2021-06-14|2021-06-24|2021-06-15|747CF5C8587184B9E489FF897D97C20D|10257|2|37|83.78|3099.86|1
ECCBC87E4B5CE2FE28308FD9F2A7BAF3|4671AEAF49C792689533B00664A5C3EF|4671AEAF49C792689533B00664A5C3EF|91838686F598A9E6F5D8BEE9CB5383ED|BDD4286459900F7788990A266EAF5E28|6F7BEF3EE99551654D1A4BA7E40FF4C2|2022-04-03|2022-04-14|9999-01-01|DC62632F03EEE6898D4D6FB982F8870A|10401|12|64|59.37|3799.68|1
C4CA4238A0B923820DCC509A6F75849B|A3FB4FBF9A6F9CF09166AA9C20CBC1AD|A3FB4FBF9A6F9CF09166AA9C20CBC1AD|2F1A7CF649C616E2C873505D9A532A44|D39B79B3341F1B50B921D2C8F9CB9198|FE5B006C08EAD5CA0BF6025F74B0C7BF|2021-06-14|2021-06-24|2021-06-15|747CF5C8587184B9E489FF897D97C20D|10257|3|49|59.34|2907.66|1
A87FF679A2F3E71D9181A67B7542122C|9701A1C165DD9420816BFEC5EDD6C2B1|9701A1C165DD9420816BFEC5EDD6C2B1|88964F97BE967BC16B4B2866114A748C|9029FF9E9C7721FA20D4E54A8E7CE473|E389D09B427E6E264BF913B36B0E82E0|2020-10-17|2020-10-25|2020-10-20|747CF5C8587184B9E489FF897D97C20D|10161|6|30|94.23|2826.90|1
A87FF679A2F3E71D9181A67B7542122C|E48E13207341B6BFFB7FB1622282247B|E48E13207341B6BFFB7FB1622282247B|61249574B3D6FAE431906B3BE1D503D3|F9ECED7271ACE37EAE7270210B2BAC2A|0C885B204721265A300692FDF1CA3B52|2020-07-01|2020-07-10|2020-07-05|747CF5C8587184B9E489FF897D97C20D|10134|2|41|90.92|3727.72|1
8F14E45FCEEA167A5A36DEDD4BEA2543|49B8B4F95F02E055801DA3B4F58E28B7|49B8B4F95F02E055801DA3B4F58E28B7|6F541DCE51A37462A3710601451FB6F4|9029FF9E9C7721FA20D4E54A8E7CE473|DFC17F0576FE42D02E377923FDEC17FB|2020-11-20|2020-11-30|2020-11-24|747CF5C8587184B9E489FF897D97C20D|10191|5|23|119.06|2738.38|1
C81E728D9D4C2F636F067F89CC14862C|3948EAD63A9F2944218DE038D8934305|3948EAD63A9F2944218DE038D8934305|89FA91254FEEA59CA84087DE8ED2FDCC|4D091C3139A28C131B75656586631457|C738CC041E22083A42DA80B239ACD5D9|2020-06-16|2020-06-24|2020-06-21|747CF5C8587184B9E489FF897D97C20D|10130|2|40|68.82|2752.80|1
A87FF679A2F3E71D9181A67B7542122C|D1EE59E20AD01CEDC15F5118A7626099|D1EE59E20AD01CEDC15F5118A7626099|6F4D69D9E2F053B895796FF3D140BD77|F9ECED7271ACE37EAE7270210B2BAC2A|40BD5AF9025F6AD8DF4BC62E6B97DBCC|2021-07-23|2021-08-02|2021-07-29|747CF5C8587184B9E489FF897D97C20D|10275|2|21|105.94|2224.74|1
ECCBC87E4B5CE2FE28308FD9F2A7BAF3|C0A271BC0ECB776A094786474322CB82|C0A271BC0ECB776A094786474322CB82|B64F4E13766C782DD9D443427B377761|4D091C3139A28C131B75656586631457|6B279DB3F1DC249787539DFA5433A9E3|2021-11-21|2021-11-30|2021-11-26|747CF5C8587184B9E489FF897D97C20D|10337|9|36|73.62|2650.32|1
1679091C5A880FAF6FB5E6087EB1B2DC|52947E0ADE57A09E4A1386D08F17B656|52947E0ADE57A09E4A1386D08F17B656|CC9A4BD8C6121BD42AEAA0ED86415990|F9ECED7271ACE37EAE7270210B2BAC2A|6CB8D43D5FB436DA658DF8A2825426EC|2022-05-16|2022-05-24|2022-05-20|747CF5C8587184B9E489FF897D97C20D|10418|5|33|56.57|1866.81|1
A87FF679A2F3E71D9181A67B7542122C|9701A1C165DD9420816BFEC5EDD6C2B1|9701A1C165DD9420816BFEC5EDD6C2B1|242C3F0A0FD26A1A4660F16A42D8066B|F9ECED7271ACE37EAE7270210B2BAC2A|2C0482DF63C4A95A6FD47A23AC56257F|2021-11-24|2021-12-01|2021-11-29|747CF5C8587184B9E489FF897D97C20D|10341|6|32|63.03|2016.96|1
A87FF679A2F3E71D9181A67B7542122C|E48E13207341B6BFFB7FB1622282247B|E48E13207341B6BFFB7FB1622282247B|9179BC80B72EC71C58C84D3E91595A05|166381EDC073CE1E14AC8FBBFC0CDFFD|51629845CBA6CF76598D4132DCB5CED4|2021-01-02|2021-01-11|2021-01-04|747CF5C8587184B9E489FF897D97C20D|10208|11|48|96.81|4646.88|1
A87FF679A2F3E71D9181A67B7542122C|9701A1C165DD9420816BFEC5EDD6C2B1|9701A1C165DD9420816BFEC5EDD6C2B1|6F9C08CBF8465AB59DF7DAC2FB8E19F0|D39B79B3341F1B50B921D2C8F9CB9198|5EF177AC450CBECAE5A3908EEB349FE3|2020-02-17|2020-02-24|2020-02-21|747CF5C8587184B9E489FF897D97C20D|10106|6|39|35.78|1395.42|1
A87FF679A2F3E71D9181A67B7542122C|9701A1C165DD9420816BFEC5EDD6C2B1|9701A1C165DD9420816BFEC5EDD6C2B1|242C3F0A0FD26A1A4660F16A42D8066B|4D091C3139A28C131B75656586631457|E7E6E3C88E1ED2B40C5F62DA97D2C033|2020-04-28|2020-05-05|2020-05-02|747CF5C8587184B9E489FF897D97C20D|10119|7|29|74.23|2152.67|1
A87FF679A2F3E71D9181A67B7542122C|9701A1C165DD9420816BFEC5EDD6C2B1|9701A1C165DD9420816BFEC5EDD6C2B1|88964F97BE967BC16B4B2866114A748C|9029FF9E9C7721FA20D4E54A8E7CE473|34761F028E94E40DE0AADA4F85C5CE2A|2020-10-17|2020-10-25|2020-10-20|747CF5C8587184B9E489FF897D97C20D|10161|12|28|121.72|3408.16|1
A87FF679A2F3E71D9181A67B7542122C|D1EE59E20AD01CEDC15F5118A7626099|D1EE59E20AD01CEDC15F5118A7626099|CD8F7B1F0F39C689E498428DC1BD2A99|F9ECED7271ACE37EAE7270210B2BAC2A|7014371FF4FA7D85EA6DC50CFB009934|2020-11-19|2020-11-29|2020-11-20|747CF5C8587184B9E489FF897D97C20D|10190|2|40|67.53|2701.20|1
C4CA4238A0B923820DCC509A6F75849B|A3FB4FBF9A6F9CF09166AA9C20CBC1AD|A3FB4FBF9A6F9CF09166AA9C20CBC1AD|2F1A7CF649C616E2C873505D9A532A44|D39B79B3341F1B50B921D2C8F9CB9198|0049EFFB32D77DFCEF6AAEE8856C9A32|2021-05-11|2021-05-19|2021-05-15|747CF5C8587184B9E489FF897D97C20D|10250|7|50|62.60|3130.00|1
8F14E45FCEEA167A5A36DEDD4BEA2543|5CBDFD0DFA22A3FCA7266376887F549B|5CBDFD0DFA22A3FCA7266376887F549B|B823D59742D022CA49154CD6401B2C1A|9029FF9E9C7721FA20D4E54A8E7CE473|8B7807BE133F14DE6287D39B618DE8F0|2021-04-12|2021-04-21|2021-04-17|747CF5C8587184B9E489FF897D97C20D|10239|4|46|70.07|3223.22|1
E4DA3B7FBBCE2345D7772B0674A318D5|4462BF0DDBE0D0DA40E1E828EBEBEB11|4462BF0DDBE0D0DA40E1E828EBEBEB11|394786D791C4C4C8B0E1B0AB164502E5|9029FF9E9C7721FA20D4E54A8E7CE473|716B7030B907803AC26042FCC0FB727C|2020-10-22|2020-10-31|2020-12-26|747CF5C8587184B9E489FF897D97C20D|10165|16|47|154.10|7242.70|1
A87FF679A2F3E71D9181A67B7542122C|D1EE59E20AD01CEDC15F5118A7626099|D1EE59E20AD01CEDC15F5118A7626099|CD8F7B1F0F39C689E498428DC1BD2A99|166381EDC073CE1E14AC8FBBFC0CDFFD|904CBD9B584F54FB0D548198D6269FBD|2022-03-15|2022-03-25|2022-03-19|747CF5C8587184B9E489FF897D97C20D|10394|4|30|55.93|1677.90|1
1679091C5A880FAF6FB5E6087EB1B2DC|7A6A74CBE87BC60030A4BD041DD47B78|7A6A74CBE87BC60030A4BD041DD47B78|743C0C21889500E13A6B97FC680E637A|F9ECED7271ACE37EAE7270210B2BAC2A|078CBE09F622739748CCC53D0B2BD402|2020-04-29|2020-05-08|2020-05-01|747CF5C8587184B9E489FF897D97C20D|10120|4|46|57.54|2646.84|1
A87FF679A2F3E71D9181A67B7542122C|D1EE59E20AD01CEDC15F5118A7626099|D1EE59E20AD01CEDC15F5118A7626099|CD8F7B1F0F39C689E498428DC1BD2A99|9029FF9E9C7721FA20D4E54A8E7CE473|B5037912891BD8B3F3E2C4D1033BD060|2021-12-10|2021-12-16|2021-12-16|747CF5C8587184B9E489FF897D97C20D|10358|5|49|129.93|6366.57|1
8F14E45FCEEA167A5A36DEDD4BEA2543|49B8B4F95F02E055801DA3B4F58E28B7|49B8B4F95F02E055801DA3B4F58E28B7|E1577FA87765A50C55C2BA12A3C5A7E4|9029FF9E9C7721FA20D4E54A8E7CE473|57FD2E5AA5F46BDA56AEB8CE6E94150F|2021-02-12|2021-02-19|2021-02-16|747CF5C8587184B9E489FF897D97C20D|10220|1|27|166.10|4484.70|1
8F14E45FCEEA167A5A36DEDD4BEA2543|5CBDFD0DFA22A3FCA7266376887F549B|5CBDFD0DFA22A3FCA7266376887F549B|2BAEE22BAF7F619D535A09422F26E389|9029FF9E9C7721FA20D4E54A8E7CE473|F869D1827169A5B68989AEE6F949CF98|2021-10-14|2021-10-21|2021-10-17|747CF5C8587184B9E489FF897D97C20D|10306|13|31|182.86|5668.66|1
C4CA4238A0B923820DCC509A6F75849B|A3FB4FBF9A6F9CF09166AA9C20CBC1AD|A3FB4FBF9A6F9CF09166AA9C20CBC1AD|C0BDA60CBCFBBF8E4615E4F297F52820|9029FF9E9C7721FA20D4E54A8E7CE473|B7FE07689DCD0AD90E7E77444FA96F0D|2020-07-24|2020-08-02|2020-07-30|747CF5C8587184B9E489FF897D97C20D|10140|6|36|101.15|3641.40|1
A87FF679A2F3E71D9181A67B7542122C|D1EE59E20AD01CEDC15F5118A7626099|D1EE59E20AD01CEDC15F5118A7626099|CD8F7B1F0F39C689E498428DC1BD2A99|D39B79B3341F1B50B921D2C8F9CB9198|0049EFFB32D77DFCEF6AAEE8856C9A32|2020-06-27|2020-07-04|2020-07-03|747CF5C8587184B9E489FF897D97C20D|10133|6|49|67.41|3303.09|1
A87FF679A2F3E71D9181A67B7542122C|9701A1C165DD9420816BFEC5EDD6C2B1|9701A1C165DD9420816BFEC5EDD6C2B1|21A05869956041F83304A22D2E03C14C|9029FF9E9C7721FA20D4E54A8E7CE473|01550F35EC80E6A36F04020BE8CC2CDD|2021-07-06|2021-07-14|2021-07-10|747CF5C8587184B9E489FF897D97C20D|10266|1|28|40.25|1127.00|1
C4CA4238A0B923820DCC509A6F75849B|A3FB4FBF9A6F9CF09166AA9C20CBC1AD|A3FB4FBF9A6F9CF09166AA9C20CBC1AD|6DF2CF4562641567D6FFF1B3E53E2343|D39B79B3341F1B50B921D2C8F9CB9198|0C037BC6A2A493C71C3947DA6AC80708|2022-03-23|2022-04-02|2022-03-28|747CF5C8587184B9E489FF897D97C20D|10396|8|37|77.99|2885.63|1
ECCBC87E4B5CE2FE28308FD9F2A7BAF3|C0A271BC0ECB776A094786474322CB82|C0A271BC0ECB776A094786474322CB82|D43D2CAD1F5A4FDFACBFA690917E5211|9029FF9E9C7721FA20D4E54A8E7CE473|2BEB16692FE97F197C4AA512683A8D4B|2021-12-01|2021-12-07|2021-12-03|747CF5C8587184B9E489FF897D97C20D|10349|8|38|142.45|5413.10|1
A87FF679A2F3E71D9181A67B7542122C|E48E13207341B6BFFB7FB1622282247B|E48E13207341B6BFFB7FB1622282247B|0D8DD7C18CA0C617265BD4E5E0FFC821|9029FF9E9C7721FA20D4E54A8E7CE473|ACE29B52317DDB0E776A3387BE831C1D|2021-01-15|2021-01-25|2021-01-18|747CF5C8587184B9E489FF897D97C20D|10211|5|35|73.17|2560.95|1
C81E728D9D4C2F636F067F89CC14862C|C44E503833B64E9F27197A484F4257C0|C44E503833B64E9F27197A484F4257C0|603DAD414872714C2DA23F5152067FC5|D39B79B3341F1B50B921D2C8F9CB9198|4AE41B58006AC2420C7997D2D7B5E4CD|2021-03-10|2021-03-18|2021-03-13|747CF5C8587184B9E489FF897D97C20D|10228|6|33|84.73|2796.09|1
E4DA3B7FBBCE2345D7772B0674A318D5|4462BF0DDBE0D0DA40E1E828EBEBEB11|4462BF0DDBE0D0DA40E1E828EBEBEB11|63E132C5A1E81D194072303F61711F20|BDD4286459900F7788990A266EAF5E28|18DE6E730DDA6C3DCF5D7605A56D6469|2020-11-15|2020-11-24|2020-11-16|747CF5C8587184B9E489FF897D97C20D|10187|2|33|64.48|2127.84|1
8F14E45FCEEA167A5A36DEDD4BEA2543|5CBDFD0DFA22A3FCA7266376887F549B|5CBDFD0DFA22A3FCA7266376887F549B|A3351FCAB79EEC929438B49274DBB35E|9029FF9E9C7721FA20D4E54A8E7CE473|D0BF049073D881F6F4919C5365599358|2022-01-06|2022-01-12|2022-01-10|747CF5C8587184B9E489FF897D97C20D|10363|4|34|106.87|3633.58|1
ECCBC87E4B5CE2FE28308FD9F2A7BAF3|C0A271BC0ECB776A094786474322CB82|C0A271BC0ECB776A094786474322CB82|D43D2CAD1F5A4FDFACBFA690917E5211|D39B79B3341F1B50B921D2C8F9CB9198|54E5335EFF5F2D42EE1529223DFC5F1B|2020-12-02|2020-12-10|2020-12-04|747CF5C8587184B9E489FF897D97C20D|10204|1|26|119.50|3107.00|1
8F14E45FCEEA167A5A36DEDD4BEA2543|49B8B4F95F02E055801DA3B4F58E28B7|49B8B4F95F02E055801DA3B4F58E28B7|AF37C38D6B264D5924746E04E4A9AA37|D39B79B3341F1B50B921D2C8F9CB9198|A549191C1FEEFB897B95B8AE83E68E4B|2020-10-23|2020-10-30|9999-01-01|A149E85A44AEEC9140E92733D9ED694E|10167|11|20|77.00|1540.00|1
C4CA4238A0B923820DCC509A6F75849B|0F2C9A93EEA6F38FABB3ACB1C31488C6|0F2C9A93EEA6F38FABB3ACB1C31488C6|1B3C45D3F7594800459FB6D6EF0784B9|BDD4286459900F7788990A266EAF5E28|18DE6E730DDA6C3DCF5D7605A56D6469|2020-08-25|2020-09-02|2020-08-31|747CF5C8587184B9E489FF897D97C20D|10145|15|33|71.73|2367.09|1
A87FF679A2F3E71D9181A67B7542122C|9701A1C165DD9420816BFEC5EDD6C2B1|9701A1C165DD9420816BFEC5EDD6C2B1|9A75EA63C296EFCBC6A621EA49ED03A2|4D091C3139A28C131B75656586631457|6B279DB3F1DC249787539DFA5433A9E3|2020-02-11|2020-02-21|2020-02-12|747CF5C8587184B9E489FF897D97C20D|10105|12|29|86.61|2511.69|1
A87FF679A2F3E71D9181A67B7542122C|B9F94C77652C9A76FC8A442748CD54BD|B9F94C77652C9A76FC8A442748CD54BD|FFF0E117BCBC7D4E2DF50050D462E3FB|D39B79B3341F1B50B921D2C8F9CB9198|A549191C1FEEFB897B95B8AE83E68E4B|2020-11-26|2020-12-02|2020-12-01|747CF5C8587184B9E489FF897D97C20D|10197|8|47|83.20|3910.40|1
1679091C5A880FAF6FB5E6087EB1B2DC|52947E0ADE57A09E4A1386D08F17B656|52947E0ADE57A09E4A1386D08F17B656|49961DF6D0D0B5C5922A29FFD4AA240B|9029FF9E9C7721FA20D4E54A8E7CE473|FBA241707189AEC14DB392306F6991F7|2021-06-15|2021-06-22|2021-06-17|747CF5C8587184B9E489FF897D97C20D|10259|1|28|46.82|1310.96|1
1679091C5A880FAF6FB5E6087EB1B2DC|52947E0ADE57A09E4A1386D08F17B656|52947E0ADE57A09E4A1386D08F17B656|1E1C44CB4990CCB2484492E18C336B36|BDD4286459900F7788990A266EAF5E28|97A9D64D70C7E5B4F427946F21468F22|2021-12-16|2021-12-22|2021-12-18|747CF5C8587184B9E489FF897D97C20D|10360|13|41|68.43|2805.63|1
1679091C5A880FAF6FB5E6087EB1B2DC|7A6A74CBE87BC60030A4BD041DD47B78|7A6A74CBE87BC60030A4BD041DD47B78|1F247542A7446249DE292661B84EC2EB|D39B79B3341F1B50B921D2C8F9CB9198|AF5DC2E464E6473717AA5C7FE351E159|2020-11-21|2020-11-28|2020-11-27|747CF5C8587184B9E489FF897D97C20D|10193|5|32|79.37|2539.84|1
A87FF679A2F3E71D9181A67B7542122C|9701A1C165DD9420816BFEC5EDD6C2B1|9701A1C165DD9420816BFEC5EDD6C2B1|7CE75159F5D5B9CE85897256E80DC2F7|4D091C3139A28C131B75656586631457|C738CC041E22083A42DA80B239ACD5D9|2021-11-22|2021-12-02|2021-11-27|747CF5C8587184B9E489FF897D97C20D|10338|3|28|80.86|2264.08|1
A87FF679A2F3E71D9181A67B7542122C|B9F94C77652C9A76FC8A442748CD54BD|B9F94C77652C9A76FC8A442748CD54BD|AF05C25D54766FACEC02E42625D526A3|9029FF9E9C7721FA20D4E54A8E7CE473|758F9AF5A1A80AA6555B2DBF3B08554C|2020-11-14|2020-11-22|2020-11-20|747CF5C8587184B9E489FF897D97C20D|10184|2|49|114.73|5621.77|1
A87FF679A2F3E71D9181A67B7542122C|D1EE59E20AD01CEDC15F5118A7626099|D1EE59E20AD01CEDC15F5118A7626099|70A2405E4C31E7E1C12DC9A7CAA43BF6|ADD43E19C8A3933DB4E494C5ADA4387C|0972F9FACCAF254B756F21A2AC83C133|2021-10-11|2021-10-20|2021-10-17|747CF5C8587184B9E489FF897D97C20D|10304|5|46|106.17|4883.82|1
ECCBC87E4B5CE2FE28308FD9F2A7BAF3|4671AEAF49C792689533B00664A5C3EF|4671AEAF49C792689533B00664A5C3EF|2A9A34567E142413194DFEB7E1CC5583|166381EDC073CE1E14AC8FBBFC0CDFFD|904CBD9B584F54FB0D548198D6269FBD|2021-09-08|2021-09-18|2021-09-11|747CF5C8587184B9E489FF897D97C20D|10292|3|31|59.65|1849.15|1
A87FF679A2F3E71D9181A67B7542122C|D1EE59E20AD01CEDC15F5118A7626099|D1EE59E20AD01CEDC15F5118A7626099|E3AD703D8D66C8F267556B866EFF1BC8|D39B79B3341F1B50B921D2C8F9CB9198|0C037BC6A2A493C71C3947DA6AC80708|2020-11-08|2020-11-16|2020-11-10|747CF5C8587184B9E489FF897D97C20D|10178|11|21|68.77|1444.17|1
1679091C5A880FAF6FB5E6087EB1B2DC|52947E0ADE57A09E4A1386D08F17B656|52947E0ADE57A09E4A1386D08F17B656|49961DF6D0D0B5C5922A29FFD4AA240B|9029FF9E9C7721FA20D4E54A8E7CE473|AB5975C62CE07D23865B2D1349E5BF32|2021-09-01|2021-09-11|2021-09-05|747CF5C8587184B9E489FF897D97C20D|10288|11|36|66.88|2407.68|1
A87FF679A2F3E71D9181A67B7542122C|9701A1C165DD9420816BFEC5EDD6C2B1|9701A1C165DD9420816BFEC5EDD6C2B1|9A75EA63C296EFCBC6A621EA49ED03A2|9029FF9E9C7721FA20D4E54A8E7CE473|D0F181B5A2C953BC765033121C781277|2021-04-09|2021-04-16|2021-04-10|747CF5C8587184B9E489FF897D97C20D|10238|7|22|67.91|1494.02|1
A87FF679A2F3E71D9181A67B7542122C|E48E13207341B6BFFB7FB1622282247B|E48E13207341B6BFFB7FB1622282247B|9179BC80B72EC71C58C84D3E91595A05|ADD43E19C8A3933DB4E494C5ADA4387C|A8ED5F324CFC80FB6954506AA67BA0AB|2020-11-25|2020-12-02|2020-11-26|747CF5C8587184B9E489FF897D97C20D|10194|8|38|124.37|4726.06|1
1679091C5A880FAF6FB5E6087EB1B2DC|7A6A74CBE87BC60030A4BD041DD47B78|7A6A74CBE87BC60030A4BD041DD47B78|78A50A9A86D6B4E8B3893046C7A1CE01|F9ECED7271ACE37EAE7270210B2BAC2A|078CBE09F622739748CCC53D0B2BD402|2022-02-02|2022-02-09|2022-02-03|747CF5C8587184B9E489FF897D97C20D|10374|4|22|48.46|1066.12|1
C81E728D9D4C2F636F067F89CC14862C|3948EAD63A9F2944218DE038D8934305|3948EAD63A9F2944218DE038D8934305|37B1B6F1AA76C0F0647E60F375AFE3A3|4D091C3139A28C131B75656586631457|16C962CDC8531E4924C6BE533B7AB8D3|2022-05-06|2022-05-13|9999-01-01|DC62632F03EEE6898D4D6FB982F8870A|10414|9|47|54.60|2566.20|1
1679091C5A880FAF6FB5E6087EB1B2DC|7A6A74CBE87BC60030A4BD041DD47B78|7A6A74CBE87BC60030A4BD041DD47B78|743C0C21889500E13A6B97FC680E637A|BDD4286459900F7788990A266EAF5E28|A845CCBEBD5942073BE1131784111AF6|2021-02-20|2021-02-28|2021-02-24|747CF5C8587184B9E489FF897D97C20D|10223|14|25|84.03|2100.75|1
A87FF679A2F3E71D9181A67B7542122C|D1EE59E20AD01CEDC15F5118A7626099|D1EE59E20AD01CEDC15F5118A7626099|CD8F7B1F0F39C689E498428DC1BD2A99|D39B79B3341F1B50B921D2C8F9CB9198|2B0AF8220E6D84FF5FB34C580A1F6D38|2020-12-03|2020-12-09|2020-12-07|747CF5C8587184B9E489FF897D97C20D|10205|3|40|138.38|5535.20|1
8F14E45FCEEA167A5A36DEDD4BEA2543|49B8B4F95F02E055801DA3B4F58E28B7|49B8B4F95F02E055801DA3B4F58E28B7|B40EA101BB1F7E1951C23255D9185B4F|9029FF9E9C7721FA20D4E54A8E7CE473|ADAEB7C5851892E9B8A383A0F9CAB98C|2020-11-12|2020-11-19|2020-11-15|747CF5C8587184B9E489FF897D97C20D|10181|5|21|129.45|2718.45|1
